date,regime,equity_index,bond_index,volatility_index,interest_rate,inflation_rate
2024-04-22,bull,118.55959846449015,101.73824406853127,1.0,1.9901224651163358,2.489079853446568
2024-04-23,bull,117.87396094295808,101.45601863878025,1.5805932665882412,1.994007981929128,2.4902982564269465
2024-04-24,bull,118.34809376703201,101.16693941815515,1.0,1.9886100988989985,2.496676436916301
2024-04-25,bull,118.83473263536426,101.26094809782526,1.453499776702008,1.9964809433199804,2.4968104425888744
2024-04-26,bull,118.40529681273063,101.5735019613503,1.0,1.9894984163513518,2.5222493584994625
2024-04-27,bull,117.4984097865865,101.54412603007937,1.0356252289229468,1.9791650413914617,2.5234601339687166
2024-04-28,bull,119.74013320405848,101.57563918096268,1.0,1.9615659526718972,2.525022390756634
2024-04-29,bull,120.12506752943001,101.75984885748208,1.2687614608748787,1.9459146687268931,2.511338646360048
2024-04-30,bull,119.49341592281377,101.47340950390115,1.0,1.9369502171656503,2.5069910437416207
2024-05-01,bull,120.44069309690029,101.708734207291,1.2315462268054542,1.9251723194886416,2.516170065196019
2024-05-02,bull,120.40779337114071,101.96890812856203,1.0,1.9283046847623888,2.5054864103931402
2024-05-03,bull,120.23644687167834,102.77557181195004,1.0,1.9163106665041485,2.4882259529987243
2024-05-04,bull,120.84943427813202,102.66988639939434,1.0,1.884874003483901,2.488484476768225
2024-05-05,bull,119.6729580085409,102.5390597684176,1.0,1.8744348857380064,2.499450432828025
2024-05-06,bull,120.08236130788241,102.78586078678995,1.0022725965430783,1.8697162892607921,2.499789482657594
2024-05-07,bull,121.9921077677687,103.04871635409567,1.0,1.8636617943820726,2.497100485836583
2024-05-08,bull,122.52026299727497,102.89360109285197,1.0,1.8788570411751644,2.4822325823346554
2024-05-09,bear,121.80144035690029,102.77944187399454,2.2027416913969824,1.872721615582273,2.4858506153162727
2024-05-10,bear,120.86363334272366,102.9565711947805,1.9244764331807214,1.881530850214265,2.4911408161873374
2024-05-11,bear,120.09678264153855,102.71125114449735,1.0195676274759118,1.8813410242174562,2.4768869561945284
2024-05-12,bear,119.59772316432968,102.59502289097271,1.6842221527973065,1.8809179769607303,2.485963215784106
2024-05-13,bear,118.8933773148281,102.6328577093189,1.0286605726494236,1.8725641740722498,2.492088779991243
2024-05-14,bear,120.34724835506121,102.94976909506953,1.0,1.8719763475564424,2.501147307531622
2024-05-15,bear,117.35482275651617,102.7733342081864,1.9169047206994883,1.864325386287468,2.5058155082662887
2024-05-16,bear,118.7006479467134,102.21556755943848,1.0,1.866025629430014,2.511044969936779
2024-05-17,bear,117.99846104623057,101.63807082241836,1.8634279567882708,1.863663133103777,2.515210737126393
2024-05-18,bear,118.55037159009858,101.26422168609493,1.273638843713471,1.8542168537718609,2.5221585156984028
2024-05-19,bear,116.60877366969846,100.87541738748307,1.294226698459736,1.8641357971688668,2.5076084535454113
2024-05-20,bear,118.70782895660352,100.8387156547967,1.604875609811645,1.8684042019690812,2.4955999780764393
2024-05-21,bear,120.70673696435186,100.4891440830934,1.6905994059971263,1.8639235746276586,2.489711914874921
2024-05-22,bear,122.25591949876602,100.28733526426396,1.0,1.8653785050980118,2.4886733535015404
2024-05-23,bear,119.58993761604975,100.06447096577882,1.7588628043750318,1.8645402798829922,2.491778448888006
2024-05-24,bear,120.9063471737893,99.94223985471933,1.4566852690126117,1.8558643705103595,2.4943759021138368
2024-05-25,bear,121.51909706241564,100.34875621403476,1.0,1.856569332800571,2.503312748605485
2024-05-26,bear,118.7151900292929,100.55806794149085,1.3150627582101306,1.8503592152524972,2.5125007109941278
2024-05-27,bear,118.60357835583338,100.57298957679654,2.0906395077794633,1.8409098768962964,2.5055216301277774
2024-05-28,bear,119.1377075364883,100.44394650181975,2.2382973991228483,1.824682203593631,2.507430239008181
2024-05-29,bear,119.99371837874062,100.32344410311589,1.7586742288043387,1.8210961300582447,2.5006475866264064
2024-05-30,bear,120.21950565534465,100.43211841150085,1.0,1.826765836654082,2.499141610319578
2024-05-31,bear,120.63753770945722,100.61816963598376,1.6453034512279443,1.8198192431202933,2.501715941271966
2024-06-01,bear,123.05397508545981,100.3542630163671,1.8254304519295965,1.845026330041873,2.4744462446601925
2024-06-02,bear,125.09229954726561,100.37528144070056,1.762853991659361,1.8538831865784005,2.4937361969773097
2024-06-03,bear,119.99619320817838,99.77354581088967,1.7924771443439593,1.8669264879050051,2.4982674663964897
2024-06-04,bear,119.3909156380411,99.84689347030199,1.5816315396237655,1.8748789180257428,2.4935018401931823
2024-06-05,bear,119.04407137150923,100.08517286216,1.3637938305847284,1.8934075677751285,2.508920798235024
2024-06-06,bear,116.05256766310352,100.01108922864228,1.095816252047991,1.885537547940403,2.5061413488711346
2024-06-07,bear,116.1359587228408,100.56610886805677,1.0,1.8599301740838168,2.5072015039577593
2024-06-08,bear,118.09663668316799,100.31029731401287,1.5698208833566756,1.855468918000288,2.5033045774745784
2024-06-09,bear,116.22929856471859,100.38576288186572,1.4930264218260945,1.8610511037557633,2.5165205121741248
2024-06-10,bear,116.70695601754588,100.38501257458157,1.6787879214124082,1.862566273473243,2.5156806345236777
2024-06-11,bear,115.14057025994997,100.3648459280165,1.0,1.865320999582921,2.516876507329594
2024-06-12,bear,113.98838524780007,100.34046063227547,1.7225083446575302,1.8785300996096197,2.5265067645537975
2024-06-13,bear,116.27767222293328,100.38273558248025,2.4272725473103884,1.8823506753542447,2.531187880213486
2024-06-14,bear,115.3246825744342,100.64813511102841,1.4392250653889558,1.890339804630155,2.5307530956924134
2024-06-15,bear,116.0017508849688,101.07419967310733,1.3691673403967297,1.8809441772116273,2.5396362234712733
2024-06-16,bear,112.89324574592736,101.08362476808767,1.5545011780428506,1.869990240319467,2.559944089306697
2024-06-17,bear,115.76891283609692,101.34097844228485,2.416168512355169,1.8861313795497119,2.562483372897092
2024-06-18,bear,116.67620934777212,101.1377592932097,1.0,1.8871403949011825,2.563417453600073
2024-06-19,bear,116.30809616430548,101.38027412376044,1.5016034666969527,1.8809081030667212,2.5647824702690256
2024-06-20,bear,117.17548137025628,101.15865942247615,1.000171288851178,1.87469415813125,2.5752659062756775
2024-06-21,bear,114.79242829818475,101.49976437947983,1.1264976395775026,1.8682029269148674,2.570472324395414
2024-06-22,bear,116.62399089656843,102.18305294046696,1.3752048460590305,1.861113336704409,2.568245783917721
2024-06-23,bear,116.02503493691678,102.15584653259775,2.0736616208067797,1.8482818586783725,2.5559462403247077
2024-06-24,bear,115.62393949937186,101.49411870816209,2.3004953003443687,1.8332776546561673,2.546475297423588
2024-06-25,bear,114.75870490856211,101.33738958199048,1.6240710723133533,1.8313276108796233,2.5423328974020043
2024-06-26,bear,113.75696244386305,101.72202835214821,1.2117026384882574,1.8253983521764192,2.541885401449521
2024-06-27,bear,114.79503892788689,101.90098083281553,2.6463694333192596,1.8364699450308521,2.5560380680556816
2024-06-28,bear,115.13743762000495,101.98726455044165,1.1862227593352401,1.8394007115635214,2.5603260104950833
2024-06-29,bear,116.11892371107942,102.30607725628398,1.1144320428201315,1.8420538883643012,2.5530293824135653
2024-06-30,bear,116.03495513856865,102.46499545695809,1.0,1.8346226842887565,2.5472055385306525
2024-07-01,bear,116.79902180426198,102.84956457390379,2.098045784622372,1.8334124001309569,2.5582035279964974
2024-07-02,bear,116.04404666113798,103.14353650476743,1.8841227961856473,1.8370224111672713,2.567216410785531
2024-07-03,bear,119.59687971499027,103.62471155700648,2.608902768058223,1.844184368564398,2.5674416100673247
2024-07-04,bear,116.8998473913469,103.74661445026989,1.0,1.8432454502992144,2.563901398343014
2024-07-05,bear,118.893354812636,104.03874190602774,2.129085403739555,1.8540366880924564,2.5729008610286512
2024-07-06,bear,121.09891028220028,103.95328643735095,1.4350677591830638,1.8541165811815359,2.564954244014854
2024-07-07,bear,119.58151389697356,103.7761102819202,1.8030501084000683,1.8620450523667127,2.568090487199314
2024-07-08,bear,123.24188377400733,104.31785301358158,1.0,1.8571465302808212,2.5862717591264603
2024-07-09,bear,124.88554401222754,104.39594682181938,2.1340409113326486,1.8390206466151349,2.5879146045844723
2024-07-10,bear,126.50854981032023,104.65846522275663,1.7932583756659153,1.84170423649532,2.581709728750379
2024-07-11,bear,126.48227532783822,104.70778238926373,1.3805449826068914,1.8489574771267863,2.584992678371752
2024-07-12,bear,126.02173234011038,104.53401490806937,1.7225563438305609,1.854710950444862,2.581232608619629
2024-07-13,bear,125.57665841659454,104.54791256713101,1.0172523494788757,1.8589328170592363,2.5700796818696015
2024-07-14,bear,126.18789380367801,105.00875788943722,1.1102799572091504,1.8554469473996864,2.5756879700845783
2024-07-15,bear,128.58755949561987,105.19417397681772,1.168277693187302,1.8473794848852305,2.5846306452889762
2024-07-16,bear,128.83681349879572,104.66458237825138,1.0,1.8528967675756682,2.5821433919123957
2024-07-17,bear,127.11552652145318,104.60746342301887,1.8308792471016837,1.857161241737651,2.5791255065196252
2024-07-18,bear,128.50642192713073,105.17724786754947,1.9957968070912833,1.8515522508292128,2.571432983390651
2024-07-19,bear,130.08655108462025,105.12030589573993,1.0493279251180794,1.8626464927211335,2.5702334985869104
2024-07-20,bear,131.2007727566359,104.56301731382793,1.5741015079724094,1.8538178375756573,2.5657345515235246
2024-07-21,bear,132.49139274973618,105.16730232570639,1.267229762685382,1.847982603787747,2.557646290029899
2024-07-22,bear,131.90935887989068,105.3931151940918,1.5641369810405155,1.8643468559111636,2.5727836406730957
2024-07-23,bear,130.11462014836692,105.38151788572942,1.0862113793944856,1.8730326752885027,2.5765155832070916
2024-07-24,bear,128.45504615807403,105.27463434312396,1.0,1.8694525822295927,2.5810947440713266
2024-07-25,bear,125.43680403139237,105.62699441747647,1.9260374430118714,1.872326389326028,2.588161940622786
2024-07-26,bear,125.77765102070153,105.46581288414805,1.3680647074377539,1.8738743117712664,2.594330230356864
2024-07-27,bear,125.55524054300224,105.83966485706952,2.411054475426738,1.8464181731214926,2.5910253507344905
2024-07-28,bear,124.70650872958177,106.02240612553963,1.4231549823970702,1.8373534336267587,2.5932057717182624
2024-07-29,bear,119.47149615827095,106.11083366557898,1.0,1.836844967455666,2.591053527844177
2024-07-30,bear,117.31354888053403,106.16776684086008,2.0134704382179693,1.833278852690073,2.5945612368423903
2024-07-31,bear,119.08401787484515,106.12265572036476,1.71540008207301,1.8357498783383772,2.5972947639300554
2024-08-01,bear,117.90451878151778,106.46616630538989,1.7634364318482119,1.8470447014678564,2.594233481843142
2024-08-02,bear,118.42899150547936,106.20042372039924,1.9953003394339595,1.8438293436213171,2.5835990920597673
2024-08-03,bear,116.0521694889494,105.6942963556349,1.0736018530771028,1.8332527956600884,2.5847689885154916
2024-08-04,bear,118.32004668202414,105.89969423459581,1.3363733455073563,1.8365013122451987,2.583134832613033
2024-08-05,bear,118.01047562155851,106.11082804181369,1.3142750842561035,1.8332350789095209,2.5680118546313633
2024-08-06,volatile,118.84374399244435,106.2743154836762,1.7546267315421908,1.8316744439013017,2.572073148782473
2024-08-07,volatile,125.48933344290411,106.41493607537788,2.268204924920878,1.828756706709771,2.579795885680415
2024-08-08,volatile,130.06901175454573,106.32324671737432,3.068189728938412,1.851175084709881,2.6000227374820866
2024-08-09,volatile,129.12502615815177,106.58506219563819,2.5186690518969232,1.8287680420999015,2.5968931574555216
2024-08-10,volatile,127.29954893543326,106.58115325453682,1.726969336077506,1.8248847030685749,2.592583462283129
2024-08-11,volatile,126.31767729533601,106.43605999462945,1.6220802941675325,1.824847812812091,2.583708094039615
2024-08-12,volatile,127.87612896077391,106.34711415335984,3.2323880293741354,1.8170363878892632,2.585377229291511
2024-08-13,volatile,127.56598085459999,107.00241646690077,2.354840494872435,1.8260346462105461,2.586995774735978
2024-08-14,volatile,126.3686644838597,106.45617680867406,2.0762948971491912,1.8341672229977424,2.580505404057684
2024-08-15,bull,127.9277315642129,106.62643901874827,1.0,1.833689676812857,2.579105965001653
2024-08-16,bull,127.88760330413278,106.09998896579984,1.0,1.8309829392594201,2.563276639666538
2024-08-17,bull,130.31704736765818,106.07614829669103,1.5115475747558098,1.8298633709171037,2.570687653649204
2024-08-18,bull,130.48984001990883,105.94876331125849,1.0,1.8288155043806256,2.5645222195718267
2024-08-19,bull,132.43186121709664,105.29663967908296,1.483700763869211,1.828031774099368,2.564244968760523
2024-08-20,bull,132.8898841434156,105.43006239599544,1.0,1.8261517830841998,2.552831421390141
2024-08-21,bull,133.99335982601204,105.32040309240571,1.5147659872842199,1.8286762762301239,2.5481725925944483
2024-08-22,bull,133.29701128702828,104.66766735819691,1.0,1.8362083968784024,2.545935863366308
2024-08-23,bull,132.46656107196338,104.94176102588186,1.226616331434538,1.8239057954024167,2.545845536590621
2024-08-24,bull,133.03320634432768,105.40403142818799,1.1595465230441684,1.8133991564100853,2.5496833967148014
2024-08-25,volatile,136.20275944465595,105.88576717035284,2.7116455331259854,1.79591397611525,2.561195997382691
2024-08-26,volatile,136.34797284039368,106.01038088136723,2.5739672385913552,1.804577950118826,2.5670576849248463
2024-08-27,volatile,132.1520766733404,106.03562984189512,2.2835746419422076,1.8070811830507305,2.574755001270016
2024-08-28,volatile,127.85102865098965,106.46872917635541,3.3577173457864298,1.8121338582100583,2.586323834149561
2024-08-29,volatile,123.48475318477993,107.01673977622801,1.9465315074520495,1.7978388758264237,2.590881497201743
2024-08-30,volatile,118.25851653193173,107.391373930888,2.40215382117158,1.815688357055225,2.590587839636791
2024-08-31,volatile,118.5810842121492,107.09877401814794,2.407442937603798,1.8095998479737714,2.598660734886831
2024-09-01,volatile,121.79475659310863,107.17417525635229,2.6012203766717605,1.811281906044884,2.6072448091745244
2024-09-02,volatile,121.76772072869564,107.32620701470678,2.1852636770527494,1.8198257526516677,2.6124333358782525
2024-09-03,volatile,115.1740042311076,106.75428165913826,2.557373152794794,1.809955955093707,2.600796315101964
2024-09-04,bull,115.06734346512066,106.9152758674748,1.0,1.8044927115085803,2.5940646338772066
2024-09-05,bull,114.98652108670933,107.65502003941884,1.0,1.806284429254589,2.591865801044963
2024-09-06,bull,116.98360583528546,107.87246256368248,1.0,1.834859160009236,2.59810276921085
2024-09-07,bull,115.6901060207656,108.36007190234484,1.0,1.8378704074377563,2.5979319978582858
2024-09-08,bull,115.39793981826094,108.43036986946133,1.0,1.8539340189440634,2.60702694692589
2024-09-09,bull,117.04199366189832,108.41739563659591,1.0,1.8659907503959832,2.617548839955844
2024-09-10,bull,117.53354975550243,108.55224672958954,1.0439416710097833,1.8696708507609283,2.627142203705262
2024-09-11,bull,118.13373536658827,108.29742250752075,1.0633490210522882,1.8597788930446215,2.6367865282211045
2024-09-12,bull,118.3129059082923,107.99512914380894,1.0835853535098472,1.8703764291528038,2.6284905769838347
2024-09-13,bull,118.69618628259093,108.41619282928403,1.0,1.8553953257363234,2.632351660979481
2024-09-14,bull,119.50579827964899,108.87338684478298,1.0,1.8714040769730942,2.6274914286518376
2024-09-15,bull,118.8035952887309,108.5605588795637,1.7867607184068355,1.8734041300552768,2.614298898000964
2024-09-16,bull,119.70940957429141,108.88667440910302,1.0,1.846901894582295,2.6119991289445172
2024-09-17,bull,118.4663441760753,108.86915672889263,1.1054205155683445,1.8434968336319766,2.622597024669535
2024-09-18,bull,118.84862840886781,108.99102766342759,1.0,1.850036311841206,2.626282960750483
2024-09-19,bull,119.08988253252959,109.1524058735796,1.0,1.8476660731108083,2.64242543572333
2024-09-20,bull,118.57418229022186,109.48892835179882,1.0,1.854816131220744,2.643843276885475
2024-09-21,bull,118.62380769582184,109.52704742646556,1.0807705773098224,1.8463158895436211,2.663425698914218
2024-09-22,bull,118.10419731361752,110.00135277042351,1.0,1.833256065815745,2.6648458687183547
2024-09-23,bull,117.16248043225413,110.11446039851494,1.0,1.832541611785269,2.6650257110875843
2024-09-24,bull,116.90133487855456,110.33166698761146,1.0,1.8328572684581683,2.6547905903842124
2024-09-25,bull,115.93901371815609,110.06689440202206,1.0,1.829373424947545,2.663675092306555
2024-09-26,bull,116.30797568332854,110.79069177160594,1.0,1.8416463364139668,2.659658091275031
2024-09-27,bull,115.30764754323756,110.95792752554337,1.0137405210604193,1.8331442626625762,2.654481710159761
2024-09-28,bull,116.03360329677099,111.20636146823794,2.11324245451845,1.8362759187359,2.664731554669862
2024-09-29,bull,115.00649327097712,110.68096062649573,1.4750850256310062,1.836955618447536,2.6739973360202294
2024-09-30,bull,114.55447642775447,110.4188563718871,1.1591739434470814,1.8213884589261753,2.6830537469579148
2024-10-01,bull,114.05080018238647,110.83995536094848,1.0,1.80819815708949,2.6801562178854748
2024-10-02,bull,115.32830302079388,110.94643635271959,1.0,1.8083172672519765,2.679748410963033
2024-10-03,bull,115.7022342340687,110.32054987172491,1.0,1.828129267238846,2.679269575781466
2024-10-04,bull,115.57567098247104,110.67521607438738,1.4413964280513567,1.8339219653578342,2.685529721226845
2024-10-05,bull,116.10613505732962,110.50573375788699,1.0,1.8166656171063877,2.697958238574799
2024-10-06,bear,112.61125994650358,110.98466018853061,1.0503739509179768,1.7855607364551944,2.7009034110163865
2024-10-07,bear,112.475690600279,110.96651341572267,1.3171747621579895,1.7928912723852384,2.716702539699245
2024-10-08,bear,115.55361019877297,111.04575682872601,1.0,1.7919291375559563,2.72388009504351
2024-10-09,bear,115.69838166522204,111.44961511474808,1.0,1.80334179725106,2.7220016998905945
2024-10-10,bear,115.738966848956,111.16068433774973,1.3747629636092893,1.7945346180439457,2.728631391139626
2024-10-11,bear,116.55768084189195,110.84070381437941,1.0,1.7980367430225308,2.7422789133692964
2024-10-12,bear,117.94920161493462,110.78644781511483,1.0294907101105526,1.8064984776528095,2.758265225236027
2024-10-13,bear,114.5800376704627,111.07244506849428,1.009404486926497,1.8020238412707446,2.7677603559928197
2024-10-14,bear,111.81263520465356,110.64008094139966,1.6611801069172345,1.797762985568434,2.7679657516220835
2024-10-15,bear,112.07473275136779,110.09749050005944,1.2839371547523215,1.7980156138794179,2.7662322055896365
2024-10-16,volatile,110.1630698336458,110.38056906992915,2.310714016053073,1.8034423773450212,2.7708407616181274
2024-10-17,volatile,113.64296767467974,110.19193585900223,2.6984729486544414,1.803299037299902,2.784232557580296
2024-10-18,volatile,112.7947154994085,110.07329462161428,2.32898019588353,1.813039000677497,2.7877027105580114
2024-10-19,volatile,107.56907871592749,109.47114623578872,2.2608731157714135,1.8084196487848265,2.7913389655329617
2024-10-20,volatile,104.30625749178589,109.25910741897479,2.6352251777850855,1.7951356967301955,2.7917501483674987
2024-10-21,volatile,97.43328615939323,109.2675529414902,2.7340989217788154,1.8149054504113273,2.789127019866449
2024-10-22,volatile,96.89555059669779,109.58346003222455,2.326463250245698,1.8088591130459029,2.7878299438132976
2024-10-23,volatile,96.46715414211839,109.3408761679361,2.4403038878102605,1.8031746922087253,2.7889133516952618
2024-10-24,volatile,95.49407982588193,109.89546712693101,2.0091048851333357,1.8025166589980035,2.8026581516651805
2024-10-25,volatile,97.97626669967835,109.68076786148832,1.9696584784177371,1.8031884700945433,2.800740441436934
2024-10-26,volatile,100.80430030588627,109.46696983832123,2.784573750983404,1.7993216336696605,2.801161338044225
2024-10-27,volatile,100.4021594767976,109.982786153598,2.622471031272311,1.7991472947001705,2.794238316760973
2024-10-28,volatile,95.26833119587837,110.06355536236572,2.627649219208288,1.7987496723858887,2.799971365292758
2024-10-29,volatile,96.68923529423282,109.89228830493307,2.540427174362761,1.8004978656560968,2.8109047987225044
2024-10-30,volatile,97.98764075713802,109.85213372943154,2.4231016379074766,1.7769229910662236,2.8239007814901584
2024-10-31,volatile,98.72503672192956,110.30903300156223,2.7482059454113843,1.795731754136302,2.825527697687724
2024-11-01,volatile,101.06042820861632,110.8052701505136,2.867554380511392,1.7942588710009566,2.830122531953958
2024-11-02,volatile,98.24530162221046,110.54483571087023,2.8556140025953236,1.8000650971954264,2.828894129376598
2024-11-03,volatile,102.99154484359664,110.54181767874998,2.3496110420270067,1.7862840837800862,2.833118278814154
2024-11-04,volatile,100.63033328299535,110.58277015933741,3.0934963649544187,1.7815740811675935,2.835630000034148
2024-11-05,volatile,102.44986558514326,110.26664494596383,2.5142303408661606,1.7748509225043896,2.8360961151321598
2024-11-06,volatile,98.3112655039886,110.25925099867035,2.7161880962828993,1.789548160149475,2.837198144670377
2024-11-07,volatile,96.12616466271841,110.27203760758997,2.5410439454174396,1.7836900240811162,2.840813522937526
2024-11-08,volatile,99.63408213257276,110.66026447897623,2.523503353742087,1.791270823950517,2.838460303458761
2024-11-09,volatile,99.02017719534825,111.07217242433849,2.03212400487484,1.784766619423785,2.8365203291221373
2024-11-10,volatile,101.02614205764286,110.97358163240618,2.750675419172413,1.7802404300272456,2.8501792252315097
2024-11-11,volatile,101.6107732021384,110.91344955054217,3.8226471974538194,1.7777849283752387,2.8718635993822805
2024-11-12,volatile,101.36497717421746,111.1455777476898,2.2126024626049583,1.7906233796435318,2.862228663794008
2024-11-13,bear,103.23961138669486,110.96156898072277,1.435497357712474,1.7717248530532306,2.852152894159
2024-11-14,bear,102.83561170862674,111.16861444202635,1.176897367826369,1.7585682175004862,2.8444956715365346
2024-11-15,bear,100.21018424542343,111.15041397626663,1.155990049219033,1.739095165843588,2.8436693642162263
2024-11-16,bear,99.0231584083671,110.83828185799331,2.1722247390593363,1.7282201446459735,2.850835608304524
2024-11-17,bear,99.72787495542661,110.53120327435641,1.0635144911362677,1.7201041441340525,2.8555656318409106
2024-11-18,bear,100.22024418829609,111.02209181132667,1.1629597633168194,1.7039593315931487,2.856941880935154
2024-11-19,bear,97.9613985948408,110.98109530105167,1.0,1.6966178541270018,2.8611733653108176
2024-11-20,bear,96.90921526800277,111.53833829264896,1.0211941377288765,1.6764707093176678,2.8556366760577903
2024-11-21,bear,96.06183150646031,111.37762172145725,1.0,1.666290822079991,2.8536836938837693
2024-11-22,bear,95.51268690756893,111.4860607118342,1.7159023496059644,1.678295026079093,2.8535229374967632
2024-11-23,bear,93.61553844222482,112.29745962512399,2.799848610918655,1.6823309067819041,2.8408492067857884
2024-11-24,bear,92.73581492436549,111.95246383528561,1.2166606031747391,1.6842055835036294,2.8315587251480077
2024-11-25,bear,91.73421741582915,111.3262640541708,1.0,1.674177797940838,2.8225861966577863
2024-11-26,bear,92.67004088250327,111.76709049863175,1.8499998322148667,1.658816948350391,2.8286990624472566
2024-11-27,bear,93.66417712753095,111.50103706335892,1.0365375205349217,1.647425387595048,2.830661902035836
2024-11-28,bear,93.41677758922575,111.50526082385028,2.0496734652767703,1.646993289326088,2.8355503916364273
2024-11-29,bear,92.84800420083447,111.32041246129913,1.2589854761050279,1.6556750571233545,2.8208331517180074
2024-11-30,bear,92.97417910188206,111.4211004766934,1.0840921554586098,1.664698731294708,2.8089646182295946
2024-12-01,bear,91.85550899035094,111.11451321599834,1.3110212221271569,1.671004854919541,2.8142703417516466
2024-12-02,bear,90.32559586008138,111.06564280150036,1.7788883804680937,1.6636292862788618,2.7920409846183185
2024-12-03,bear,89.0824359294543,111.22662645093841,1.2862896846221719,1.6638747846029016,2.8018380194791166
2024-12-04,bear,88.23727662580337,110.90129672606113,1.1516376486031474,1.6606613593025292,2.7872514823309342
2024-12-05,bear,86.74706962655986,110.67946617561893,1.3005841985105642,1.6586494616675815,2.7939982414663342
2024-12-06,bear,86.8918360707354,110.57518968249272,1.0,1.6790207406371798,2.7868895644682787
2024-12-07,bear,87.7273896549582,110.11227258847842,1.5985158011469902,1.6614007382671436,2.7952807941896514
2024-12-08,bear,85.72550534639734,109.9836963653677,1.0,1.659053970107921,2.820946081500983
2024-12-09,bear,85.70422844373728,110.03389178272607,1.1779392728172424,1.6711714591798825,2.8027606604600144
2024-12-10,bear,85.38891391970458,109.91300339690243,1.7796926044153718,1.6565125442295472,2.8083236776428993
2024-12-11,bear,85.74593535188262,109.83451128107377,1.5515241414663585,1.6500750699768847,2.7938583759341493
2024-12-12,bear,85.67895553584468,109.83893706130878,1.6951602864931954,1.6447846850012082,2.7972725273118897
2024-12-13,bear,83.8839480095124,109.63384246031951,1.3674771636405956,1.6425517877806683,2.7956183500034744
2024-12-14,bear,82.3510988643233,109.87209737799495,1.9848730904927585,1.6265922161846063,2.7966566085831692
2024-12-15,bear,82.33561109795187,110.35640637281541,1.862349598384896,1.6325450767879865,2.789363118372543
2024-12-16,bear,83.47208401127733,110.21369995963464,1.6230705021238374,1.6392079496131182,2.795607447248515
2024-12-17,bull,82.04358458766481,110.38514780654569,1.2637728886567716,1.6442917028632975,2.784020584544752
2024-12-18,bull,82.31972792157065,110.31683579596742,1.1752117772017885,1.6355879661203867,2.793953682647942
2024-12-19,bull,83.15255463676193,110.44882570183137,1.0,1.6364530740282597,2.7906796801950606
2024-12-20,bull,83.10065022928738,110.97868611598965,1.0,1.627458671632569,2.7794581547758357
2024-12-21,bull,83.51628810084554,111.15913508789477,1.010181062921312,1.6241327050248537,2.7922176493625614
2024-12-22,bull,83.09665611438561,110.57885732254442,1.0730446154157143,1.6456673842965626,2.791678908140088
2024-12-23,bull,83.0671626519503,110.74052216274117,1.3452359955692827,1.6466243380725252,2.8069399959036243
2024-12-24,bull,82.03984545458108,111.1611801390261,1.0,1.6347490723126534,2.816710844938131
2024-12-25,bull,80.5504328601325,111.09839758172618,1.0,1.6365524257192925,2.8103256792998397
2024-12-26,volatile,82.38105254440472,111.44134771609319,2.6299501331538853,1.6230344664586593,2.8096457608923457
2024-12-27,volatile,80.44181259613502,111.22176963290742,2.3644165055734567,1.6110443625335091,2.8106140644096542
2024-12-28,volatile,79.57041312443253,110.73721892732755,1.4571191947144357,1.6006331311740214,2.8228244900095456
2024-12-29,volatile,76.9306953769639,110.79519064285297,2.5875540818770952,1.5961900366520645,2.8263246317164827
2024-12-30,volatile,74.33510965325294,110.2224426425128,1.4737885425055226,1.6055597266079564,2.8277349726852545
2024-12-31,volatile,74.0324092962566,110.15418044662904,1.927371724063312,1.6113437085881248,2.826135935988468
2025-01-01,volatile,72.74351595839906,110.5904490290911,3.0758406864300536,1.6165736618705981,2.8257314797016306
2025-01-02,bull,73.00712158256962,109.96790346213726,1.7124395089035578,1.6055844162146928,2.8361682163870574
2025-01-03,bull,73.31523407452099,109.55678951208394,1.0,1.600171272660336,2.836197859193437
2025-01-04,bull,73.54740855034983,109.2285467726766,1.0,1.6028912837291682,2.833037881023052
2025-01-05,bull,73.73192475428684,109.21872061857962,1.0,1.5966080838752839,2.8285218236981424
2025-01-06,bull,74.70681900166537,109.10981313233043,1.690613463790784,1.593824419472273,2.8240917024674532
2025-01-07,bull,74.11359081729563,109.57870264110419,1.0,1.5982380063975725,2.812874934499111
2025-01-08,volatile,74.02328809168857,109.90338926667702,2.1615579884833607,1.5947502795855595,2.8068719320324993
2025-01-09,volatile,76.04298061816601,110.07767613175878,3.174362779231431,1.5970108754765797,2.8188592942377015
2025-01-10,volatile,78.35840994532523,110.1367758391039,2.2126054236408708,1.6129381600367754,2.8172065001531617
2025-01-11,volatile,75.69247445318288,110.27771669609095,2.7611008544832285,1.6112195720469054,2.8228417935016106
2025-01-12,volatile,75.13261274971981,110.00357212983172,1.6614285174437862,1.6230129501440975,2.8030117413584037
2025-01-13,volatile,77.58906648370724,110.2974610899184,2.314383627953837,1.628606650817171,2.807558231830131
2025-01-14,volatile,78.54293859369017,109.94052386240105,1.5702015808367977,1.6139342308823035,2.806267410195178
2025-01-15,volatile,78.91886966253675,110.22704326778393,1.8722831095221477,1.602912860589668,2.8024158900120537
2025-01-16,volatile,78.51445523073423,110.63030091481913,2.8196006775761315,1.5945769017589693,2.8038635696714227
2025-01-17,volatile,77.79909258188141,110.71134798805448,2.375047304456644,1.5860285525896414,2.799896967640927
2025-01-18,volatile,78.34502884889706,110.66389276698094,2.2404471297235125,1.5851256551285733,2.78290596828182
2025-01-19,volatile,77.87832915731896,110.80785871455787,2.025625188009541,1.5912720956093915,2.7902839518111953
